529205318535102000,19976613,181,579,"De nuevo a Lima (@ Avianca Diamond Elite VIP Lounge in Bogot�, Distrito Capital) https://t.co/U4AXYcTVAh",4.698962,-74.141449,2014-11-03 09:35:54
529203742231773000,333484917,6102,5205,"Son las 4am y yo despierta porque mi perro no deja de llorar :(",4.632503,-74.17739,2014-11-03 09:29:38
529205447765815000,604089752,591,1894,"'Las Amigas' http://t.co/b9TyyEOC2L",4.591647,-74.176126,2014-11-03 09:36:25
529203950676115000,989379067,160,263,"Tiempos dif�ciles ....",4.62377,-74.177872,2014-11-03 09:30:28
529205652280066000,1636233696,262,243,"Si me rio sin que mierda nada me cause risa ,es porque dada delirio del sue�o.",4.682613,-74.135047,2014-11-03 09:37:14
529208818237190000,2856055997,2,15,"@BarbaraLSL un saludo desde Colombia @BarbaraLSL",4.600704,-74.166273,2014-11-03 09:49:49
529209173159194000,264950596,23874,26204,"@TomasGrimaldi1 buen d�a",4.587404,-74.191298,2014-11-03 09:51:13
529208889393561000,296532132,367,1939,"Feliz Lunes Festivo people ....",4.568994,-74.126535,2014-11-03 09:50:06
529208709340475000,264950596,23874,26198,"Mi solidaridad con la gorda fabiola.",4.587378,-74.19125,2014-11-03 09:49:23
529208626901434000,73764188,813,541,"Ninguna como ella - Zona Ganjah&lt;3.",4.55252,-74.098022,2014-11-03 09:49:03
529209245791961000,464293617,588,235,"Fav si est�s.",4.755067,-74.099222,2014-11-03 09:51:31
529208247111413000,261453110,41,328,"Eche un vistazo a LINE. Puede encontrarlo/a en http://t.co/VNkzjzbcrG #NandySalseritaMilloos :* ��/M",4.49045,-74.11439,2014-11-03 09:47:32
529209294718521000,230219286,89,213,"@azulhstalatumba despu�s de ver papel�n ante Aut�noma, cuando hab�a q ganar, qui�n puede decir algo en defensa de estos 'artistas' de azul?",4.644623,-74.104401,2014-11-03 09:51:42
529208153007984000,150004086,585,392,"Lo que para mi son sue�os, para ti son pesadillas. :'3 http://t.co/A84gpnbyzD",4.623821,-74.129065,2014-11-03 09:47:10
